city,count,county,lat,lon,province,staID,staName,type
台州,1080,临海市,28.8447,121.1357,浙江,331082002,巾山实验小学,C
丽水,1080,青田县,28.13406,120.29361,浙江,331121001,塔山小学,C
丽水,1080,青田县,28.1461,120.28312,浙江,331121002,青田二中,C
丽水,1080,遂昌县,28.59611,119.2675,浙江,331123001,遂昌中学,C
丽水,1080,遂昌县,28.5991,119.2622,浙江,331123002,遂昌民政局,C
丽水,1080,松阳县,28.4513,119.4697,浙江,331124002,和平水厂,C
丽水,1080,云和县,28.11725,119.5626,浙江,331125001,云和监测楼,C
丽水,1080,庆元县,27.62958,119.05478,浙江,331126001,庆元监测楼,C
丽水,1080,景宁畲族自治县,27.5837,119.3752,浙江,331127002,景宁县政府,C
丽水,1080,龙泉市,28.08017,119.13272,浙江,331181001,龙泉环保大楼,C
丽水,1080,龙泉市,28.07603,119.12174,浙江,331181002,粮食大楼,C
江门,1080,江海区,22.5647,113.1075,广东,3311A,江海富民(新增191229),B
肇庆,1080,高要区,23.0166,112.4575,广东,3313A,高要湖西(新增191223),B
惠州,1055,惠阳区,22.8134,114.4338,广东,3314A,惠阳秋长(新增200109),B
梅州,1080,梅江区,24.2991,116.1233,广东,3315A,梅龙(新增191226),B
阳江,1080,江城区,21.8947,111.9765,广东,3317A,两阳中学(新增200109),B
清远,1079,清新区,23.7403,112.9903,广东,3318A,清新太和(新增191229),B
东莞,1073,市区,23.0381,113.7338,广东,3319A,万江金泰(新增191223),B
揭阳,1080,揭东区,23.5699,116.403,广东,3320A,曲溪(新增200108),B
张家口,1077,崇礼区,40.9724,115.2773,河北,3323A,青少年活动中心(145),B
沧州,1068,运河区,38.3004,116.8136,河北,3324A,河北水利电力学院(新增191226),B
天津,1080,武清区,39.3828,117.0365,天津,3325A,雍阳西道(145),B
天津,1079,西青区,39.0605,117.0296,天津,3326A,辛老路(145),B
天津,1080,静海区,38.9375,116.9638,天津,3327A,地纬路(145),B
芜湖,1080,鸠江区,31.3707,118.4209,安徽,3328A,市气象局(145),B
淮南,1080,田家庵区,32.5893,117.0108,安徽,3329A,山南新区(145),B
淮北,1080,杜集区,33.9836,116.8873,安徽,3330A,杜集区检察院(新增200112),B
滁州,1080,南谯区,32.2634,118.3267,安徽,3331A,图书馆(新增200429),B
亳州,1068,谯城区,33.8034,115.7633,安徽,3332A,亳州学院(新增191231),B
池州,1080,贵池区,30.695,117.5627,安徽,3333A,第八中学(新增200413),B
池州,1080,贵池区,30.6243,117.5038,安徽,3334A,第十二中学(新增200413),B
焦作,1080,马村区,35.2641,113.3137,河南,3335A,马村街道办(145),B
焦作,1074,山阳区,35.2373,113.2465,河南,3336A,焦作技师学院(145),B
许昌,1080,东城区,34.0442,113.8614,河南,3337A,许昌学院(145),B
许昌,1080,示范区,34.0823,113.843,河南,3338A,芙蓉广场(145),B
驻马店,911,驿城区,33.0412,114.0012,河南,3339A,小管楼(145),B
洛阳,1080,伊滨区,34.6326,112.6005,河南,3340A,伊滨(145),B
洛阳,1076,洛龙区,34.6332,112.4951,河南,3341A,中移产业园(145),B
伊春,1080,乌翠区,47.4346,128.4741,黑龙江,3342A,中心小学(新增200316),B
伊春,1080,乌翠区,47.7369,128.6871,黑龙江,3343A,检察院(新增200316),B
伊春,1071,友好区,47.8474,128.8431,黑龙江,3344A,双子河社区(新增200107),B
七台河,1080,茄子河区,45.7879,131.0577,黑龙江,3345A,中波台(新增200115),B
重庆,1080,开州区,31.1628,108.3872,重庆,3346A,安康(新增191231),B
重庆,1076,永川区,29.3569,105.9017,重庆,3347A,北山路(新增191229),B
重庆,1080,潼南区,30.1946,105.839,重庆,3348A,春阳街(新增200111),B
重庆,1080,梁平区,30.6758,107.7983,重庆,3349A,人民东路(新增191230),B
重庆,1075,綦江区,29.0244,106.6479,重庆,3350A,滩子口(新增191224),B
重庆,1080,大足区,29.7076,105.7167,重庆,3351A,棠香(新增191228),B
重庆,1079,长寿区,29.8617,107.0732,重庆,3352A,桃源西路(新增191229),B
重庆,1080,涪陵区,29.7287,107.3535,重庆,3353A,迎宾大道(新增191229),B
重庆,1074,黔江区,29.5081,108.815,重庆,3354A,舟白(新增200109),B
重庆,1072,万州区,30.8426,108.3679,重庆,3355A,周家坝(新增191231),B
重庆,1075,万州区,30.7555,108.4319,重庆,3356A,百安坝(新增191230),B
成都,1080,金牛区,30.6931,104.0106,四川,3357A,金博路(新增191230),B
成都,1080,天府新区,30.5225,104.0578,四川,3359A,华阳(新增191229),B
自贡,1080,沿滩区,29.3194,104.7894,四川,3360A,南湖救助站(新增191230),B
乐山,1053,市中区,29.5628,103.7311,四川,3361A,理工大学(新增191227),B
青岛,1080,即墨区,36.4034,120.5014,山东,3362A,即墨2号(新增200331),B
淄博,1080,张店区,36.8372,117.9883,山东,3363A,新区(145),B
枣庄,1080,薛城区,34.8103,117.3152,山东,3364A,市环保局(新增191216),B
东营,1080,垦利区,37.565,118.5719,山东,3365A,垦利区生态环境分局(新增200317),B
烟台,1080,高新区,37.4336,121.5206,山东,3366A,中国农业大学(145),B
潍坊,1080,高新区,36.6872,119.1977,山东,3368A,高新实验学校(145),B
临沂,1080,罗庄区,35.0215,118.3564,山东,3370A,十里堡居委(145),B
德州,1080,经济开发区,37.4403,116.3728,山东,3371A,开发区人民医院(145),B
德州,1064,经济开发区,37.4094,116.3572,山东,3372A,太阳城中学(145),B
菏泽,1080,定陶区,35.0891,115.5564,山东,3374A,定陶老年大学(新增200109),B
昆明,1076,呈贡区,24.8336,102.8017,云南,3375A,青年(大学生)创业园(新增191223),B
曲靖,1080,麒麟区,25.462,103.7947,云南,3376A,南苑二区(新增200316),B
曲靖,1080,麒麟区,25.5261,103.7444,云南,3377A,曲靖师范学院(新增200111),B
营口,1080,鲅鱼圈区,40.2278,122.1139,辽宁,3379A,鲅鱼圈市民活动中心(新增191224),B
甘南州,1080,合作市,34.9617,102.8914,甘肃,3380A,甘肃民族师范学院(新增200422),B
襄阳,1080,襄城区,32.0067,112.0828,湖北,3396A,襄城隆中路,B
襄阳,1080,襄阳高新技术产业开发区,32.1008,112.1214,湖北,3397A,高新台子湾,B
黄冈,1079,黄州区,30.4445,114.9136,湖北,3398A,市林业局,B
衡阳,1080,珠晖区,26.882,112.6703,湖南,3399A,师范学院(145),B
北海,1080,银海区,21.4415,109.1911,广西,3400A,龙潭自来水厂(新增191224),B
合肥,1080,长丰县,32.4667,117.1564,安徽,340121001,长丰县监测站,C
合肥,1080,长丰县,32.0002,117.2314,安徽,340121002,长丰县北城世纪学校,C
合肥,1080,肥东县,31.8785,117.471,安徽,340122001,肥东计生服务站,C
合肥,1080,肥东县,31.8898,117.4384,安徽,340122002,肥东县万众技校,C
合肥,1080,肥西县,31.7118,117.1577,安徽,340123001,肥西县监测站,C
合肥,1080,肥西县,31.7428,117.176,安徽,340123002,肥西县肥光小学,C
合肥,1080,庐江县,31.2518,117.2739,安徽,340124001,庐江县气象观测场,C
合肥,1080,庐江县,31.2518,117.274,安徽,340124002,庐江第二税务分局,C
合肥,1080,巢湖市,31.6008,117.8456,安徽,340181002,巢湖市二中分校,C
南宁,1080,邕宁区,22.7618,108.4834,广西,3401A,红星社区(新增191227),B
芜湖,1080,湾沚区,31.1336,118.5811,安徽,340221001,湾沚区城南站,C
芜湖,1080,湾沚区,31.0948,118.187,安徽,340221002,湾沚区第二中学,C
芜湖,1080,繁昌区,31.08,118.1947,安徽,340222001,繁昌区老年大学,C
芜湖,1080,繁昌区,30.9236,118.355,安徽,340222002,繁昌区第三中学,C
芜湖,1080,南陵县,30.9132,118.3359,安徽,340223001,南陵县交通局,C
芜湖,1080,南陵县,30.9236,118.355,安徽,340223018,南陵县城东实验学校,C
芜湖,1080,无为市,31.2936,117.9192,安徽,340225001,无为市环保局,C
芜湖,1080,无为市,31.3204,117.891,安徽,340225002,无为市职业教育中心,C
柳州,1080,鱼峰区,24.3996,109.5422,广西,3402A,市二中(新增191230),B
蚌埠,1080,怀远县,32.9806,117.1986,安徽,340321001,怀远县涡北新城区,C
蚌埠,1080,怀远县,32.9508,117.193,安徽,340321002,怀远县荆涂学校小学部,C
蚌埠,1080,五河县,33.1294,117.8767,安徽,340322001,五河县监测站,C
蚌埠,1080,五河县,33.1436,117.892,安徽,340322002,五河县第一小学,C
蚌埠,1080,固镇县,33.3199,117.333,安徽,340323001,固镇县监测大楼,C
蚌埠,1080,固镇县,33.3107,117.311,安徽,340323002,固镇县第一小学,C
桂林,1074,临桂区,25.2381,110.1764,广西,3403A,创业大厦(新增200106),B
淮南,1080,大通区,32.62567,117.075,安徽,340402001,大通区法院,C
淮南,1080,凤台县,32.71388,116.71873,安徽,340421001,凤台县青少年宫,C
淮南,1080,凤台县,32.7393,116.676,安徽,340421002,凤台县凤凰实验中学,C
淮南,1080,寿县,32.5821,116.79898,安徽,340422001,寿县老环保大楼,C
淮南,1080,寿县,32.5593,116.789,安徽,340422002,寿县现代信息工程职业学院,C
钦州,1069,钦南区,21.9633,108.5959,广西,3404A,北职校(新增191227),B
马鞍山,1080,博望区,31.5594,118.855,安徽,340506001,博望区阳光学校,C
马鞍山,1080,当涂县,31.5717,118.4968,安徽,340521001,当涂县环保大楼,C
马鞍山,1080,当涂县,31.5509,118.49,安徽,340521002,当涂县姑溪初级中学,C
马鞍山,1080,含山县,31.7204,118.1081,安徽,340522001,含山县第一中学,C
马鞍山,1080,含山县,31.7363,118.089,安徽,340522002,含山县含山中学,C
马鞍山,1080,和县,31.7124,118.352,安徽,340523002,和县三中,C
贵港,1075,港北区,23.1172,109.5886,广西,3405A,新世纪学校(新增191231),B
淮北,1080,濉溪县,33.9093,116.7617,安徽,340621001,濉溪县环保局,C
淮北,1080,濉溪县,33.9123,116.778,安徽,340621002,濉溪县中等职业技术学校,C
百色,1079,右江区,23.8798,106.6085,广西,3406A,祈福高中(新增200114),B
铜陵,1080,义安区,30.7136,117.2232,安徽,340706001,义安区铜陵中学,C
铜陵,1080,枞阳县,30.7136,117.2232,安徽,340722001,枞阳县环保局,C
铜陵,1080,枞阳县,30.707,117.245,安徽,340722002,枞阳县政府,C
嘉兴,1080,秀洲区,30.7739,120.6916,浙江,3407A,秀洲住建(新增200320),B
安庆,1080,宜秀区,30.5344,117.1075,安徽,340802001,安庆政务中心,C
安庆,1080,怀宁县,30.7425,116.8315,安徽,340822001,怀宁县青妇活动中心,C
